formula,bg,formation_energy,mp-id
Ac,0.0,-0.0904577,
PtAuPu2,0.0,-0.0903418,
OsTh3,0.0,-0.0902109,
HgTlPu2,0.0,-0.0902003,
TlTh3,0.0,-0.09016389999999999,
PtTh3,0.0,-0.0901501,
AuPu,0.0,-0.0899716,
IrBi2Th6,0.0,-0.08990630000000001,
OsBi2Th6,0.0,-0.08986809999999999,
HfU2,0.0,-0.089842,
PtBi2Th6,0.0,-0.0898369,
AuPa2,0.0,-0.0897272,
AuBi2Th6,0.0,-0.08957269999999999,
IrNp,0.0,-0.08942019999999999,
WBi2Th6,0.0,-0.0893925,
Bi2Pu,0.0,-0.0892835,
HgPu,0.0,-0.08919830000000001,
PtNp,0.0,-0.0891716,
IrTh2,0.0,-0.0884001,
Pb2AcPu,0.0,-0.0883816,
Pb2Th3,0.0,-0.0882947,
PtTh2,0.0,-0.0882477,
OsTh2,0.0,-0.0882327,
TlTh2,0.0,-0.08817359999999999,
IrU,0.0,-0.0879523,
Bi2Np,0.0,-0.08793720000000001,
OsU,0.0,-0.0878946,
BiTh,0.0,-0.087857,
Tl2ThPu,0.0,-0.08770019999999999,
PtU,0.0,-0.087669,
AuTh2,0.0,-0.0875327,
GePu3,0.0,-0.0874017,
Pb2Pu,0.0,-0.08711060000000001,
PtBiPu,0.0,-0.08687009999999999,
IrBiPu,0.0,-0.08685380000000001,
HgTh2,0.0,-0.0868308,
Bi2U,0.0,-0.0868198,
AuU,0.0,-0.08657980000000001,
Bi3Pu,0.0,-0.0865627,
Tl2AcPu,0.0,-0.0864765,
IrPa,0.0,-0.0864158,
OsPa,0.0,-0.0863389,
PbTh,0.0,-0.0862954,
AuBiPu,0.0,-0.0862483,
Os2ThU,0.0,-0.08608589999999999,
PtPa,0.0,-0.08592359999999999,
PtPbPu,0.0,-0.0858058,
RuBi2Th6,0.0,-0.08575719999999999,
Bi2Pa,0.0,-0.08573739999999999,
RhBi2Th6,0.0,-0.0857062,
PdBi2Th6,0.0,-0.08553369999999999,
Bi3Np,0.0,-0.0855241,
RePa,0.0,-0.085429,
AuPbPu,0.0,-0.08526560000000001,
CoPb2Pa6,0.0,-0.0852017,
RuPb2Th6,0.0,-0.0850633,
Hg2Th3,0.0,-0.08506029999999999,
