formula,bg,formation_energy,mp-id
Ti(SnO2)2,1.65093,-2.432151184404761,mp-18288
CaCrO4,2.67455,-2.43201730833334,mp-19215
Tl2SnF6,5.0392399999999995,-2.4311313055555552,mp-10401
K2PtF6,3.16499,-2.429395779388886,mp-3821
Rb2HgF4,3.15698,-2.427841051071428,mp-8962
MgPdF6,2.43121,-2.427327279375,mp-7921
LiVO3,3.4501,-2.427194401166667,mp-19440
Ba2SnSe3F2,2.2206799999999998,-2.426220983066406,mp-17805
SrS,3.40493,-2.42499030140625,mp-1087
LaBr3,4.3739,-2.423042803749999,mp-23263
Na4TiO4,4.98738,-2.4216694132056182,mp-14726
AlCuO2,2.75068,-2.417254424999987,mp-3748
SrBiClO2,4.116029999999999,-2.416585643,mp-547244
TlTeF5,5.35576,-2.414693193928571,mp-29903
Sr2CuBrO2,3.6707899999999998,-2.411228150833334,mp-552537
BaBiClO2,3.9462800000000002,-2.409013681000001,mp-552806
KVO3,3.53389,-2.406671246950001,mp-18815
MgMoO4,4.1253,-2.406204404583332,mp-19047
KNaV2O6,3.69894,-2.404889912362931,mp-19432
CaBr2,5.54805,-2.402401639999999,mp-22888
MgSO4,7.11346,-2.402174846249999,mp-7572
Y2NCl3,3.00152,-2.402162087708333,mp-28580
YBi2BrO4,2.17342,-2.398279179375002,mp-553243
Na4B2O5,5.67021,-2.395543281259143,mp-27564
CaIn2O4,2.92617,-2.392656165476187,mp-22766
Ca3(CoO3)2,0.9841369999999999,-2.391797552272727,mp-18792
Ba3Te2O9,3.47349,-2.3881671898809542,mp-17009
Cs6Si2O7,5.098319999999999,-2.382873220862069,mp-18315
Na4SiO4,5.08294,-2.381574120057471,mp-7500
LiGaO2,4.13755,-2.378874777083333,mp-5854
In2P2O7,4.16604,-2.3776922391017252,mp-17100
Ba(SbO3)2,3.8648200000000004,-2.376879317777779,mp-9127
NaVO3,3.71718,-2.375747678275863,mp-19083
InOF,2.28309,-2.375712292222223,mp-27175
Ca(SbO3)2,3.81313,-2.370946821111111,mp-9125
SnF2,3.76902,-2.370105079166668,mp-7457
KAl(MoO4)2,4.29325,-2.369613685604167,mp-19352
Ba2PbO4,1.69517,-2.369039861428569,mp-20098
Rb2LiVO4,4.44987,-2.367439304166667,mp-19123
Cs2LiVO4,4.46725,-2.365512989705459,mp-541190
BaZnO2,3.23963,-2.3654240366666652,mp-4236
Cs2PtF6,3.3232199999999996,-2.35794224,mp-9262
BaTeO3,3.22145,-2.357057434333336,mp-5431
CsBiF6,3.90611,-2.356596623125002,mp-27422
Rb2ZrCl6,4.616350000000001,-2.356486154999998,mp-27831
SbPO4,4.75072,-2.355047281607143,mp-3439
RbReO4,4.76094,-2.3544667574999942,mp-4035
SrSe,3.03167,-2.35255396453125,mp-2758
Li2WO4,4.07343,-2.352370269523809,mp-19260
BaSn(GeO3)3,3.95343,-2.35182028357143,mp-540635
LiAl(MoO4)2,4.10167,-2.351329154027778,mp-19209
KReO4,4.6549499999999995,-2.349105578291658,mp-4757
ScTl(MoO4)2,4.17638,-2.348050686527779,mp-19450
TlSnF7,3.3147399999999996,-2.343756699444444,mp-17649
Sr5(AuO4)2,1.9178,-2.343511762000006,mp-28796
ScCl3,5.1208800000000005,-2.343001440624999,mp-23309
Cd2P2O7,3.7319,-2.340521466753244,mp-27686
Sr3CdPtO6,2.89802,-2.338376244999998,mp-10392
SrBiBrO2,3.93269,-2.337092985000001,mp-552234
BaS,3.08162,-2.329565223749999,mp-1500
Sn3BrF5,3.5949299999999997,-2.328645228055555,mp-23452
CsCOF3,8.39232,-2.3285741220258642,mp-14734
Li2PtF6,3.08148,-2.3270446503703712,mp-13986
KAl(SO4)2,7.23071,-2.324786537687498,mp-7645
Na5TaO5,4.25967,-2.318986056293624,mp-8957
BaSeO3,4.64318,-2.3180791194687482,mp-6989
CaSe,2.9064699999999997,-2.315957819531251,mp-1415
SrSeO3,4.34274,-2.31565746346875,mp-3395
LaCuSeO,2.27291,-2.314142779335937,mp-552488
CsMgCl3,6.573180000000001,-2.313710576931034,mp-23004
LiBiF6,3.80939,-2.312456967708334,mp-27419
YBi2IO4,2.18492,-2.308525149375,mp-551816
AlAgO2,1.77928,-2.304877096666654,mp-9631
CsCaBr3,5.550050000000001,-2.304029258931034,mp-30056
KLiSO4,7.2512799999999995,-2.302688434726189,mp-6800
LaBi2IO4,2.00467,-2.301724320000001,mp-546672
K4Be3O5,5.183979999999999,-2.301597747416666,mp-28158
Li4GeO4,5.13039,-2.297887119259258,mp-4558
BiBO3,3.7942199999999997,-2.290466749833336,mp-31250
Cs2NaVO4,4.47455,-2.289819043836207,mp-19447
Ba2Bi2O5,2.6853000000000002,-2.288425597777783,mp-28670
Li2PdF6,2.51841,-2.285658211481482,mp-13985
Na6S2ClO8F,6.86235,-2.284168629904214,mp-23657
K2W2O7,2.67446,-2.2839396722272722,mp-19037
BaSe,2.75952,-2.283761781171875,mp-1253
SrCuSF,2.51571,-2.279969743203125,mp-12444
Mg2As2O7,4.22063,-2.276241102727271,mp-5618
SrTeO4,3.45091,-2.273476966527777,mp-4274
Ba4I6O,4.77529,-2.271982365909091,mp-29909
Li3AsO4,5.26602,-2.2690334671875,mp-9197
Ga2O3,3.08811,-2.268996668999999,mp-886
BaZnCl4,5.48592,-2.268066550833335,mp-23373
NaReO4,4.31096,-2.266176710646551,mp-5558
PbF3,2.3839,-2.26442824375,mp-20652
Li4MoO5,3.23087,-2.261947287833334,mp-19117
Sc2(SeO3)3,5.21229,-2.259779550502238,mp-31065
KNa2BO3,4.84242,-2.2572514841678992,mp-8263
K3AlO3,4.85768,-2.257201830250001,mp-9157
K3VO4,4.38383,-2.256743943968749,mp-19052
K2WO4,5.4261099999999995,-2.256356684214285,mp-18780
K3Na(SO4)2,7.2254700000000005,-2.25555073343781,mp-22457
MgCl2,7.00506,-2.255449848333333,mp-23210
Sr3Te4O11,3.74689,-2.2553537839814832,mp-30026
TiTl2O3,2.7936799999999997,-2.254204047916664,mp-17986
Ca3AsCl3,3.21844,-2.252943995714286,mp-28069
K2MgCl4,6.4284099999999995,-2.252388238499999,mp-27207
Ge(SF6)2,6.23025,-2.252315123333333,mp-28291
ZnPbF6,3.0471500000000002,-2.250629001874999,mp-13610
Na2Mg(CO3)2,6.05705,-2.248876110705329,mp-6026
RbNa2BO3,4.92037,-2.245913919203612,mp-8872
NaScCl4,5.10724,-2.244927959166666,mp-29432
RbCl,6.50029,-2.24486944375,mp-23295
KLi3GeO4,5.12601,-2.234858861361111,mp-18002
BaBiO3,0.390927,-2.233409576999999,mp-22942
Cd2B2O5,3.37114,-2.233278833703705,mp-7210
Ga4GeO8,3.1175900000000003,-2.232362397307692,mp-29455
AsF3,6.21932,-2.229369302499999,mp-28027
Ca(AsO3)2,4.26022,-2.227475808333333,mp-4555
BiOF,4.18722,-2.225987449999998,mp-23074
Li2ZnGeO4,4.0222,-2.225629343333333,mp-8184
SrCuSeF,2.06824,-2.225306626953122,mp-21228
TlZnPO4,4.70855,-2.22510710185374,mp-18168
Li2SnO3,4.27119,-2.224686791527778,mp-3540
CsNa2BO3,5.22527,-2.224025207368637,mp-8871
CsNa3Li12(GeO4)4,5.1231800000000005,-2.223422387883142,mp-17125
KAlAs2O7,4.429399999999999,-2.218596720204545,mp-9230
TaCl4F,3.82719,-2.218254436222221,mp-27854
NaGaO2,4.1211400000000005,-2.216683605344827,mp-3338
Na2W4O13,2.0181400000000003,-2.215550446724137,mp-32533
LaTaN2O,1.44615,-2.215536883466666,mp-550514
Cd2SiO4,2.30206,-2.215267584285709,mp-4530
Li3SbO4,4.00309,-2.213717543749994,mp-5769
Rb2TiCl6,3.0064,-2.212134663148147,mp-27827
NaTl2RhF6,2.66287,-2.211141618804599,mp-14037
Ba(AuF4)2,3.01868,-2.209939348181815,mp-28719
CsScCl3,0.576164,-2.2092879565,mp-27359
Ba2HfS4,1.57315,-2.208330561428571,mp-9321
Pb2OF2,3.5145500000000003,-2.206819075,mp-27355
Sn2OF2,3.07625,-2.205263268999999,mp-27480
Na2SO4,7.10472,-2.205164865751231,mp-4770
SrO2,4.02218,-2.204479133333331,mp-2697
K2MoO4,4.793100000000001,-2.204234955642857,mp-18914
AlTl(MoO4)2,4.29283,-2.203208559444446,mp-18733
SbOF,3.88793,-2.200063575208335,mp-7609
Rb2MoO4,4.88225,-2.1996417928571432,mp-19212
NaLi2AsO4,5.20724,-2.199363304443247,mp-9066
AsPO4,5.53493,-2.198969101190476,mp-8140
KHgF3,1.82647,-2.198555532950001,mp-7483
TlBO2,3.7759699999999996,-2.193856436875002,mp-28244
Rb3AlO3,4.54676,-2.192958231785712,mp-14951
TlV3O8,2.11701,-2.191476307361112,mp-18996
KLaS2,3.19793,-2.19070340609375,mp-15781
RbSO2F,4.88146,-2.187014182999999,mp-6384
MgCrO4,2.6464499999999997,-2.185497340833333,mp-19120
Sr4I6O,4.347390000000001,-2.185332644090906,mp-29910
BaBiIO2,3.59712,-2.184123108,mp-551243
WO3,2.00204,-2.183839005624999,mp-510417
CsSO2F,5.18948,-2.183438854431034,mp-6368
BaAgTeF,2.05671,-2.183376328333333,mp-16742
Cs2CuF6,1.4401700000000002,-2.181234638888889,mp-28692
KSO2F,4.77837,-2.180598777949999,mp-6560
NbAgO3,2.95741,-2.180191696583333,mp-5537
Li2MnO3,0.09390219999999999,-2.180112729932952,mp-18988
Zn(GaO2)2,3.1572199999999997,-2.176957137857143,mp-5794
KCl,6.59762,-2.175260748125,mp-23193
LiInGeO4,3.28102,-2.172037273214285,mp-17854
Sc2S3,1.77767,-2.171633972687499,mp-401
CsCl,6.49316,-2.171597246249998,mp-22865
BaO2,4.109229999999999,-2.170192663333334,mp-1105
P2PdO6,2.4023499999999998,-2.167519598253974,mp-29274
Cs2Sn(GeO3)3,3.70655,-2.16407378662069,mp-540707
Nb2Hg2O7,1.2996500000000002,-2.158362852272729,mp-13803
BaSeO4,4.886939999999999,-2.156183486640623,mp-12010
GeF2,4.68675,-2.154149663333333,mp-7595
AsF5,6.25772,-2.152408185416666,mp-8723
HfNCl,3.53693,-2.150861657083332,mp-541911
BaLa2ZnS5,2.17963,-2.150266564722222,mp-16452
Ga10GePb3O20,3.83438,-2.146252935588236,mp-504827
HfTe3O8,4.5251,-2.146241022708333,mp-18352
LaS2,1.04982,-2.142144764791664,mp-1508
RbLaS2,3.2405399999999998,-2.141000711875,mp-9361
BaCdO2,1.7517,-2.136694586874999,mp-7899
NaYS2,3.01592,-2.13529353640625,mp-10226
Na4WO5,4.12379,-2.135016239551723,mp-19334
Na2GeO3,4.51882,-2.132981442959769,mp-5784
BaCuTeF,1.26379,-2.130998572916666,mp-13287
BAsO4,5.29305,-2.130445326111111,mp-3277
Rb2Li2GeO4,4.89183,-2.123341942407406,mp-8450
NaVCdO4,3.60104,-2.121421460911329,mp-19449
LiSbO3,3.19578,-2.118194097166666,mp-4995
K2Pb(SO4)2,5.62442,-2.117876546884615,mp-21099
Sr(BiO2)2,3.34432,-2.111014762857145,mp-29048
K2CO3,6.25174,-2.109701842833329,mp-3963
CsCuF4,1.9404000000000001,-2.108593645,mp-540921
ZrNCl,3.2794899999999996,-2.108393888750001,mp-542791
BaZrS3,1.64467,-2.107697715499998,mp-540771
Rb2LiAsO4,5.11054,-2.107650687604167,mp-14363
SnO2,1.87309,-2.107482005,mp-856
CsLiCl2,6.39708,-2.1073052591666652,mp-23364
Li4TeO5,3.77617,-2.104244935500001,mp-4804
Cs2Li2GeO4,4.97909,-2.102343527330779,mp-8313
Zn(ReO4)2,4.57667,-2.101178606818182,mp-10326
K2BeO2,4.80358,-2.1003341254,mp-27915
CaHgO2,3.1382,-2.093016145625001,mp-7041
Y2Cl3,1.10832,-2.092601786499999,mp-27678
ScN,0.918939,-2.092353565,mp-2857
RbLiCrO4,3.1709699999999996,-2.090644955833333,mp-18741
P2PtO7,1.9385599999999998,-2.080259031928571,mp-29282
Ca2BN2F,4.49333,-2.07956978111111,mp-10233
RbIn(MoO4)2,4.57944,-2.078594995347222,mp-504506
NaGeSbO5,3.08653,-2.078461207672414,mp-6526
BaZnSO,2.9311,-2.078282849375,mp-548469
GeO2,4.31649,-2.077072867222222,mp-733
V2Cd2O7,2.97708,-2.076633188636363,mp-18740
Na2Li3GaO4,4.69171,-2.074097865275861,mp-540945
Ga2PbO4,4.12348,-2.070018908571427,mp-20496
RbAuF4,2.99985,-2.069932459583331,mp-3419
KAuF4,2.9234400000000003,-2.069855809541666,mp-5309
Na2ZnGeO4,3.8928499999999997,-2.067949246594827,mp-6402
LaZnPO,0.866364,-2.066136894910714,mp-7060
Mg(ScS2)2,2.462,-2.064758899999999,mp-14307
AsPO5,3.0395100000000004,-2.064414745306121,mp-14367
Rb4CdCl6,4.8592200000000005,-2.063121788636363,mp-22930
LiInO2,2.5054000000000003,-2.061352058749999,mp-5488
LaZnAsO,0.778547,-2.060511224375001,mp-549589
Na2S2O7,6.8435,-2.056864156614425,mp-31269
ZnWO4,3.4636199999999997,-2.055167530000002,mp-18918
Na5ReO6,3.0324299999999997,-2.053585158283046,mp-8253
K2Li3GaO4,4.802989999999999,-2.0522001912,mp-17774
CsBr,5.5743100000000005,-2.051713427327584,mp-22906
BaI2,4.1399,-2.050704712499999,mp-23260
KSbO3,3.72965,-2.049127173449997,mp-547792
RbLaSe2,2.7559899999999997,-2.041494886796875,mp-7176
NaCl,6.72316,-2.03840117125,mp-22862
Co(ReO4)2,1.53316,-2.035404187727273,mp-31516
ZnPtF6,2.65442,-2.033013432499999,mp-8256
Cd(GaO2)2,2.3823000000000003,-2.030379208571428,mp-3443
Rb3PbCl5,5.02661,-2.028766747777778,mp-29883
RbBr,5.550520000000001,-2.02858637625,mp-22867
HfCl4,5.05989,-2.028435395,mp-29422
KAgF4,2.25723,-2.027953733152777,mp-7387
Cs2NaAsO4,5.15586,-2.026449079148707,mp-8314
MgSeO3,4.68229,-2.024735936468753,mp-12271
Sr2BN2F,3.64886,-2.023247366944444,mp-10234
Li2TeO3,4.25188,-2.021365671805556,mp-27231
KBr,5.58304,-2.018192221125,mp-23251
SrTe,2.3415100000000004,-2.0176923,mp-1958
LiAuF4,2.6552399999999996,-2.015588653888889,mp-12263
MgO2,4.783270000000001,-2.010695488333333,mp-2589
Na4GeO4,4.55699,-2.009036232279693,mp-2970
Na3YBr6,5.58765,-2.008347049913793,mp-29080
CsAlCl4,6.7093,-2.006979204583333,mp-27260
LiCl,7.32759,-2.005343378333332,mp-22905
BaTe,2.18716,-2.003574658333334,mp-1000
CdPtF6,2.81955,-2.003090078749999,mp-5858
HfBrN,0.9852000000000001,-2.00116077666667,mp-30302
YN,1.17401,-1.999617329374999,mp-2114
LiZnAsO4,4.0309099999999995,-1.9991775020238092,mp-18048
Na3SbO4,3.53853,-1.99851067864224,mp-7404
PbBrF,3.5185500000000003,-1.991908584999994,mp-23008
PbF4,3.13905,-1.990905017999998,mp-341
CdWO4,3.4616,-1.985844491666664,mp-19387
KLi6BiO6,2.2611,-1.985202468375,mp-23582
Rb6Ge2O7,4.57641,-1.984542681666666,mp-18224
PbClF,4.43308,-1.982853677499998,mp-22964
ZnPdF6,2.1090999999999998,-1.9802847675000002,mp-13983
NaInO2,3.0836900000000003,-1.978897959511493,mp-5175
SbClF8,4.18129,-1.977394823999999,mp-27314
PdPbF4,1.46531,-1.9771300641666651,mp-20805
NbNO,2.2964499999999997,-1.9759651416666661,mp-7596
Ti(SeO3)2,3.5485900000000004,-1.9756995158912032,mp-29260
TlF3,2.5292800000000004,-1.974226001249999,mp-2632
In2O3,1.87275,-1.9733628104166672,mp-22323
CsMgBr3,5.2733,-1.9732418849310351,mp-29750
IF5,5.5203,-1.969305789499999,mp-23257
YZnAsO,1.3413,-1.966997731875,mp-546011
La3MnGaS7,0.358147,-1.9666968324308531,mp-504891
Ba2Tl2O5,0.8896069999999999,-1.964748793796296,mp-18327
BaHgO2,3.05517,-1.9609385931250012,mp-3915
Na3ScBr6,4.50383,-1.95806372541379,mp-29417
Y2MgSe4,2.19105,-1.95491398919643,mp-15803
CsBrF,3.0579899999999998,-1.9530576498850571,mp-22935
ZrCl3,1.0789300000000002,-1.949523499375001,mp-22871
K4CdCl6,4.85086,-1.949351615454544,mp-23392
CdPdF6,2.32523,-1.947314328749999,mp-13984
PtPbF6,2.4568600000000003,-1.9420238949999982,mp-20458
GaAsO4,4.20151,-1.9393015047222222,mp-3996
CsLiBr2,5.27915,-1.936695364497127,mp-23057
KSeO2F,4.08804,-1.9342845829187492,mp-9205
ReNClF5,2.22188,-1.9333004884375011,mp-23098
Ge3(BiO3)4,4.204689999999999,-1.93059506552631,mp-23560
RbLiBr2,5.4459,-1.9274318927083331,mp-28237
RbH2OF,7.58212,-1.926427589,mp-23700
Li4PbO4,2.2552,-1.919143204259254,mp-22170
Si2N2O,5.76932,-1.918821981,mp-4497
CaTe,2.16182,-1.9175140150000012,mp-1519
Ba2ZnS3,2.76706,-1.912240619166665,mp-5587
RbGaCl4,5.40792,-1.9096313833333332,mp-30231
Hf3N4,1.7739500000000001,-1.9047627092857131,mp-11660
CF4,11.7516,-1.904165606,mp-1167
ZrBrN,1.89016,-1.902516950000001,mp-541912
Tl6Si2O7,2.35961,-1.901782148000005,mp-27228
CaI2,4.72307,-1.89441126,mp-30031
Tl3PO4,3.44392,-1.894393925580359,mp-5709
Zr2SN2,1.36572,-1.8886792975,mp-11583
Rb2SnCl6,3.32721,-1.8884658099999991,mp-23059
KAsO2,4.42499,-1.885300383687499,mp-30298
Zn(SbO3)2,2.4065700000000003,-1.884719061666666,mp-3188
Rb2(NbCl3)3,1.2034500000000001,-1.884424737142858,mp-22976
NaAuF4,2.62172,-1.883067553333333,mp-7388
KHCO3,6.78481,-1.881473091416667,mp-23724
KSbO2,2.68748,-1.881456438062499,mp-10417
ZrCl2,1.0966300000000002,-1.87860569,mp-23162
CsPbCl3,3.20472,-1.8739801989310392,mp-23037
NaAgF4,1.9038,-1.8731128199999991,mp-7386
Na5AsO5,3.17196,-1.872106807899687,mp-17816
TlF,3.99129,-1.871560961250001,mp-720
BiF5,3.06361,-1.871315934166666,mp-27743
MgSeO4,4.19613,-1.8707510703906252,mp-12630
BaLaI4,0.852693,-1.8700117208333331,mp-30111
Te2O3F2,4.0630500000000005,-1.865477781904763,mp-29185
RbSbO2,2.9349600000000002,-1.864373579375,mp-10418
RbAsO2,4.52971,-1.863198834375,mp-30299
ZnSO4,5.09071,-1.8630929675,mp-5126
K2TeO3,4.220899999999999,-1.860969372694443,mp-8724
Zn3S2O9,4.3185,-1.8603299907142852,mp-30986
Na4SnO4,3.6123499999999997,-1.859072594501915,mp-9655
FeSO4,1.5380699999999998,-1.858110193749999,mp-19254
CsSbO2,3.12101,-1.854186307413794,mp-510273
NaAlCl4,6.65768,-1.8538959725000002,mp-23363
MgBr2,5.50091,-1.8537068016666651,mp-30034
K2SnCl6,3.24317,-1.8519166688333322,mp-23499
Na3SbO3,3.59419,-1.851803540233987,mp-8076
Ba2CdS3,2.6770500000000004,-1.8496002737500001,mp-18309
ZrS2,1.63075,-1.848308684999999,mp-1186
SF6,7.65144,-1.844461896116071,mp-8560
BeCl2,7.608890000000001,-1.8374670666666661,mp-23267
NaBr,5.52255,-1.8350720331896542,mp-22916
LiAlCl4,6.73849,-1.832061168194443,mp-22983
LaI3,2.63785,-1.83098206,mp-27979
Rb3GaO3,4.16,-1.8299430271428552,mp-13744
ZrFeCl6,1.9648299999999999,-1.829259865,mp-28208
SbS2NF6,2.7816300000000003,-1.827770044,mp-12368
LiBr,5.81275,-1.825998821666666,mp-23259
CdSO4,3.9645799999999998,-1.824414109583333,mp-8459
Rb4CdBr6,3.919,-1.823142556363636,mp-28315
Li6MgBr8,5.62874,-1.819567325,mp-29008
CsLa2CuSe4,1.68234,-1.819113964253771,mp-505815
KAuF6,2.66714,-1.8190603521562492,mp-12442
CdMoO4,3.0145999999999997,-1.814628006666668,mp-19039
InClO,3.17434,-1.814578640555555,mp-27702
Ca4As2O,1.91587,-1.809605699999999,mp-8789
PbCO3,4.48125,-1.8087626935,mp-19893
Cs3As5O9,3.96748,-1.808024027145031,mp-30300
K2SeO4,5.02292,-1.8025923552633931,mp-5226
Ca2Pt3O8,1.51399,-1.801438142307686,mp-8710
ZrBr3,0.936797,-1.7991298112499972,mp-23247
Ca2NCl,1.53847,-1.796587630312501,mp-22936
Na2SeO3,4.9312,-1.7952078387670591,mp-5416
RbLiZn2O3,2.78444,-1.795084829761904,mp-18422
Sc2CdS4,1.5740999999999998,-1.794121224464285,mp-10953
La3AgSnS7,2.4985399999999998,-1.793557752847222,mp-542888
Ca(RhO2)2,1.2530599999999998,-1.792791924285709,mp-17998
Ba3(GaS3)2,3.3560700000000003,-1.792433225454546,mp-29302
K3Na(SeO4)2,5.01216,-1.791742020201201,mp-17839
KSO4,4.520689999999999,-1.791406417458333,mp-7622
ZnO,1.63578,-1.7908991124999991,mp-2133
Li2PbO3,1.56001,-1.788510993611109,mp-22450
Ba(YTe2)2,1.34176,-1.787762902023809,mp-17872
Ca4Sb2O,1.4801099999999998,-1.7817541349999961,mp-13660
SeOF2,4.88146,-1.773091713710938,mp-27367
BaYAgSe3,2.0624000000000002,-1.773074978116318,mp-6647
TiNCl,1.34552,-1.772338020972223,mp-27850
CdS2O7,5.20654,-1.771557907499998,mp-17586
Ca4P2O,2.00996,-1.770557722040813,mp-5380
CO2,8.23517,-1.768723351666668,mp-20066
SeF4,5.03004,-1.7607326073125011,mp-29172
MgSe2O5,3.58036,-1.757401463710943,mp-16771
Sc2CCl2,1.45249,-1.756648585,mp-28479
CdCO3,3.59719,-1.754963526999999,mp-4385
BaS2,2.1775700000000002,-1.7528733849999991,mp-684
In6Ge2PtO9,1.61528,-1.7519594491666661,mp-22186
Sb2O3,2.70961,-1.7517375019999981,mp-2136
Na2SeO4,4.8308800000000005,-1.750063777157477,mp-5141
K2Sn2O3,1.93815,-1.742462365642854,mp-8624
As2PbO6,2.69877,-1.7332001416666651,mp-20015
Ba2SiSe4,2.84036,-1.724802340624997,mp-14447
K2ZnBr4,4.51262,-1.72332079992857,mp-23535
KBiO2,2.69143,-1.7221669830625,mp-30988
Rb2Sn2O3,1.8349600000000001,-1.720435254285714,mp-7863
Pb2CO4,4.1549,-1.719503321785714,mp-505702
Na3BiO4,1.93344,-1.7188922086422411,mp-27345
NaBiO2,2.02395,-1.715463051594827,mp-22984
OsO3F2,2.75121,-1.71168701375,mp-28845
Na3BiO3,3.64022,-1.7116207995197041,mp-27914
SbPbClO2,2.47155,-1.7109291690000001,mp-23138
CsGeCl3,2.8615999999999997,-1.710205844931034,mp-22988
BaSe2,1.2906199999999999,-1.7082743515625,mp-7547
Sr2BN2Cl,3.8075900000000003,-1.70797250986111,mp-23131
ReAgO4,3.07885,-1.707686205694444,mp-7094
Ca3GeO,0.667726,-1.707677987000001,mp-17193
KAs4BrO6,3.68273,-1.707514446854167,mp-23083
Cd2SnO4,1.23363,-1.706836854999997,mp-5966
Ba2SnS4,2.55905,-1.703901759999997,mp-541832
Mg(BiO3)2,1.01692,-1.701878914444442,mp-28447
Sr4As2O,1.8598,-1.7015557828571442,mp-8299
K4Br2O,3.10925,-1.6992311862857141,mp-28627
Na3ClO,3.85894,-1.697609517827585,mp-28602
SbAsO3,4.01825,-1.697553926,mp-28109
Cd(AsO3)2,2.81391,-1.696672477222217,mp-7128
RbI,4.77268,-1.6958504512500001,mp-22903
BiClO,3.3335700000000004,-1.695745048333333,mp-22939
RbBiO2,2.95599,-1.694015584375,mp-29521
KLaSiS4,3.27802,-1.691114057142856,mp-12924
LaCuS2,1.71051,-1.686310688906248,mp-4841
Sr2GeS4,2.8755100000000002,-1.6848467614285692,mp-4578
As2SO6,5.15285,-1.684100125833333,mp-27230
Na4SeO5,2.65333,-1.6840520935361,mp-29871
Ca3PI3,2.8520100000000004,-1.683612634591838,mp-27272
TaI2O,1.29503,-1.681656821833334,mp-29027
Rb2TeCl6,3.02068,-1.681574540185184,mp-22975
BiPbClO2,2.72034,-1.679936678,mp-23084
AlN,4.53206,-1.679672171874999,mp-661
Na4Br2O,3.75122,-1.678240135788176,mp-28599
TiBrN,1.3206300000000002,-1.677342069444446,mp-27849
K3BiO3,3.77933,-1.67534266132143,mp-29524
CsBiO2,3.19476,-1.6743171424137941,mp-29506
KI,4.7858,-1.669989291124999,mp-22898
KCdCl3,4.29401,-1.669085436249999,mp-23442
As(BrF2)3,2.16838,-1.668501642250001,mp-28159
Ba2Ga2S5,3.55556,-1.6680806641666661,mp-18421
Sr3(BS3)2,2.95796,-1.667987425757575,mp-30239
Bi3ClO4,2.98896,-1.664051822500002,mp-29558
Hg3(BO3)2,3.19135,-1.663841944166668,mp-4710
Sr(CuO)2,2.42782,-1.662393840999998,mp-13900
MgS,3.98977,-1.66198437625,mp-1315
KAs4IO6,3.12531,-1.660899759354167,mp-23126
Tl2MoO4,3.73511,-1.659020907380958,mp-18938
TiBr4,3.3742199999999998,-1.658445301916668,mp-27634
Ba4Sb2O,1.22424,-1.651222050714283,mp-9774
Li2O2,3.0153000000000003,-1.650170236666666,mp-841
KAgCO3,2.73187,-1.6461808939861111,mp-541966
Tl3BO3,1.9777799999999999,-1.644411222023815,mp-4584
Rb2SnO2,3.0514699999999997,-1.644154647499998,mp-27931
Ba(ScTe2)2,0.896458,-1.642161534523812,mp-17501
SrHfN2,0.704539,-1.6396501243750021,mp-9383
Cs2ZrSe3,1.90956,-1.636383312031249,mp-9856
Rb2PtCl6,2.40433,-1.635688618333331,mp-23350
KSn2Cl5,3.51846,-1.635379236531252,mp-23539
LiBiO3,0.811466,-1.635298933416667,mp-29077
K3FeO3,0.262907,-1.634728775964275,mp-504570
Sr4P2O,1.93798,-1.633793929183673,mp-8298
Li2PdO2,1.7452999999999999,-1.6323327853333351,mp-7608
Na4FeO4,0.8962859999999999,-1.625666475613027,mp-19022
As2O3,4.32517,-1.6246828995,mp-1581
Ba2GeSe4,1.77996,-1.62330692705357,mp-11902
Cs2TiS3,1.8146300000000002,-1.621142408357278,mp-3247
Ba(CuO)2,2.50579,-1.616588649999994,mp-7374
ScTlS2,1.43231,-1.616428805833324,mp-13312
Bi3BrO4,2.96675,-1.6120705449999981,mp-29447
SrTiN2,1.6105699999999998,-1.608530592291666,mp-9517
TiS2,0.389994,-1.607513912777776,mp-2156
AsSe3(ClF2)3,2.25756,-1.60685366265625,mp-23575
K2TiS3,1.6733900000000002,-1.605788210055553,mp-28766
KYTe2,1.87379,-1.6025694026458341,mp-16763
Ca4Bi2O,1.39398,-1.602221379285717,mp-551873
Sr2SnS4,3.1261,-1.600842348749998,mp-30294
Ca3SiO,0.689548,-1.597976148499999,mp-11649
AsClF8,4.381189999999999,-1.596720471,mp-27926
BaAl4S7,3.95812,-1.5920549239583321,mp-8258
RbYTe2,1.94472,-1.591618741458334,mp-16764
YCuS2,2.39897,-1.5914497814062492,mp-10533
Sr2InI5,3.35844,-1.588068161458333,mp-23504
Ca(AuF6)2,2.3490900000000003,-1.586015681333335,mp-28153
CsCdBr3,3.51782,-1.585478883931036,mp-541899
GaAgO2,1.0625,-1.5823554797916561,mp-11020
CsYCdSe3,2.5998099999999997,-1.580625101947736,mp-11116
ZrSe2,0.799049,-1.5805342943749991,mp-2076
NaBiO3,1.94892,-1.580260707275866,mp-23054
AsCl2F3,3.91157,-1.580068915416666,mp-23444
Si2Hg6O7,1.7980999999999998,-1.579683229999991,mp-28712
CsSnCl3,3.49016,-1.5775832730000021,mp-27394
K2ZnO2,3.4317399999999996,-1.577443975899999,mp-8187
Ba2ZnGe2S6O,2.6847,-1.577256675416665,mp-17244
ZrS3,1.5866600000000002,-1.574733515624998,mp-9921
