formula,bg_1,fidelity_id_1,bg_2,fidelity_id_2
O12CrTeW2,1.6473,2,1.8235,3
LaAu2Pb,0.0,2,0.0,3
YRh4La,0.0,2,0.0,3
B2CCo2Er,0.0,2,0.0,3
P2MoPd,0.0,2,0.0,3
Mg2NdBi2,0.0,2,0.0,3
Pd2In5Ba,0.0,2,0.0,3
Cu4Nb8O24,1.7037600000000002,0,3.593918,5
S2Te3,0.0,2,0.0,3
BaIrPb3,0.0,2,0.0,3
Li4GeS4,2.520299999999999,0,2.96547,4
B4O7Pb,4.1671,2,4.6487,3
Y3Ir2,0.0,0,0.0,2
Nb3Ru2Au,0.0,2,0.0,3
S8Co5Cu,0.0,2,0.0,3
MgSr2Sn,0.0,2,0.0,3
Te2Pr,0.0,2,0.0,3
Ga2AgSm,0.0,2,0.0,3
AlCo2Nd2,0.0,2,0.0,3
O6Ba2ErRe,0.0,2,0.0,3
S3AgCsHf,0.8263,2,1.1327,3
LiMgRhSn,0.0,2,0.0,3
Be2ZrPt,0.0,2,0.0,3
HYI,0.0,2,0.0,3
O6NbEu2Lu,0.025,2,0.2392,3
N3PrIr,0.0,2,0.0,3
Cd2InHf2,0.0,2,0.0,3
GaTc2W,0.0,2,0.0,3
ZrRuAu2,0.0,2,0.0,3
GaIr2Th,0.0,2,0.0,3
SrRhPb2,0.0,2,0.0,3
SrIn2Tl,0.0,2,0.0,3
FeCo2Y,0.0,2,0.0,3
Pb4Cu1S2O14H6,2.124587,0,4.131455,5
Nb6Te8Tl,0.0,2,0.0,3
ClHg2Tl2,0.0,2,0.0,3
TbAu,0.0,0,0.0,2
Zn5Ta4,0.0,2,0.0,3
SrSnAu,0.0,2,0.0,3
Cl2,2.0103,2,2.458,3
F4K2Ag,0.6193,2,1.309,3
H6CrNd2,0.0,2,0.0,3
Y2Rh3Sn,0.0,2,0.0,3
F6NaRuCs2,0.0,2,0.0,3
ClAg2I,1.1108,2,1.5747,3
Ba6Te4O18,2.398916,0,3.994435999999999,5
IBr,1.402299999999999,0,1.8724,4
As2Pd2Ho,0.0,2,0.0,3
Mg2Sn2La,0.0,2,0.0,3
Mn2NbTa,0.0,2,0.0,3
O6TiBa2W,0.0,2,0.0,3
Sr6RhSb2,0.0,2,0.0,3
CaHg2Bi,0.0,2,0.0,3
H2RbCsPt,2.389,2,2.5006,3
SiMn2Ru,0.0,2,0.0,3
O8Mn3Fe,0.0,2,0.0,3
NaCl3Pb,3.5222,2,3.9565,3
HLi3Tl,0.0,2,0.0,3
CuHoBi2,0.0,2,0.0,3
Al2BaPb2,0.0,2,0.0,3
MgAs2Tl2,0.0,2,0.0,3
BSc3Sb,0.0,2,0.0,3
BePd3La,0.0,2,0.0,3
O4PZr,3.471,2,3.9725,3
ZnMoRu2,0.375799999999999,0,0.0,2
S3GaSn,0.0,2,0.0,3
Sc6As2Ir,0.0,2,0.0,3
SiNi3Er2,0.0,2,0.0,3
C5Ni2Tm4,0.0,2,0.0,3
LiO8P2Mn,0.0,2,0.0,3
H4CuTm,0.0,2,0.0,3
Ge3RuPu,0.0,2,0.0,3
CSZr2,0.0,2,0.0,3
H3ErIr,0.0,2,0.0,3
K2MnTe3,0.0,2,0.0,3
O6NbInPb2,2.5803,2,2.9568,3
Ga2Os,0.6654999999999991,0,0.8955,3
O4TbBi,0.5386,2,0.8904,3
In2TbAu,0.0,2,0.0,3
SrRuLa3,0.0,2,0.0,3
Ga4Nb2Sm,0.0,2,0.0,3
KSe3AgHf,0.4997,2,0.7997,3
Li2F8ScZr,0.0922,2,0.1582,3
SiPd2Tb,0.0,2,0.0,3
Te2IrHg,0.0,2,0.0,3
MoSb,0.0,2,0.0,3
Rh2ReAu,0.0,2,0.0,3
NGaPr,0.0,2,0.0,3
F6CaTi,4.7704,2,5.2485,3
Cl9As2Cs3,2.4016,2,2.6541,3
Mg5Sr,0.0,2,0.0,3
Ga3Rh2Ce3,0.0,2,0.0,3
Co2Sm3Tl3,0.0,2,0.0,3
Al3Sr2In,0.0,2,0.0,3
Cd2NdSm,0.0,2,0.0,3
Al2Ge2Tm,0.0,2,0.0,3
O2SbSm2,0.0,2,0.0,3
YPt4Au,0.0,2,0.0,3
KBaAu2,0.164699999999999,0,0.0,3
P2Pt,1.018599999999999,0,1.6867,3
Cl6AsCs3,3.3548,2,3.6894,3
BClCa2Rh,0.0,2,0.0,3
AsSe4Br2Ag5,0.3195,2,0.5886,3
LiYPd2,0.0,0,0.0,2
CoGePr,0.0,2,0.0,3
YAg4,0.0,2,0.0,3
LiScCu2,0.0,2,0.0,3
O3KBr,3.4765,2,3.8952,3
GeCdPu2,0.0,2,0.0,3
CuTm2Ir,0.0,2,0.0,3
Pd3W,0.0,2,0.0,3
Mg3AsI3,1.9028,2,2.5529,3
NiPt4,0.0,2,0.0,3
AgCdEr,0.0,2,0.0,3
LiAl2Pt,0.0,0,0.0,3
I14Cd7,2.369713,0,3.354806,5
SiNdRe,0.0,2,0.0,3
AsSr2Ag,0.0069,2,0.0445,3
Ni2GeRu,0.0,2,0.0,3
CoBr2,0.1072,0,1.264,3
Ca1Bi2Ta2O9,0.079467,0,0.324696,5
O3SiV,0.0,2,0.8075,3
TcIrPt2,0.0,2,0.0,3
Cd6Pt7,0.0,2,0.0,3
Ti2ZnSn,0.0,2,0.0,3
S4SrY2,2.026,2,2.512,3
AlSc2Zn,0.0,2,0.0,3
Cu2Sr2Sb2,0.0,0,0.551276,5
PI2,1.4861,2,1.8542,3
PmHoIr2,0.0,2,0.0,3
AlSrIr,0.0,2,0.0,3
Se2CsAu,0.8189,2,1.1589,3
B3C2Th2,0.0,2,0.0,3
CuRu2Lu2,0.0,2,0.0,3
ICs,3.8355,2,4.5378,3
Ti4Fe2In5,0.0,2,0.0,3
Al10Fe2Y,0.0,2,0.0,3
HfRe,0.0,2,0.0,3
Rb3Hg,0.0,0,0.0,3
SeHg5,0.0,2,0.0,3
Ge2In3Pr3Ir,0.0,2,0.0,3
GeBrPu,0.0,2,0.0,3
Al3Ti3MnGe2,0.0,2,0.0,3
Se2RbEu,0.0,2,0.0,3
F6ScDy,6.8503,2,7.6215,3
LiP2Ni2Ce,0.0,2,0.0,3
Li2Ni2La,0.0,2,0.0,3
GaPdCd2,0.0,2,0.0,3
NSr2Sn2,0.0,2,0.0,3
AlFe2Th,0.0,2,0.0,3
SeITm,2.0153,2,2.4614,3
Fe2InTh2,0.0,2,0.0,3
Y4Si6O6N8,2.862752,0,4.227345,5
Mg2CuSe,0.0,2,0.0,3
KCoTe3Hf,0.0,2,0.0,3
O6CuPdLa2,0.0,2,0.0,3
LiAs2Ag,0.0,2,0.0,3
Al2Pd5Ce,0.0,2,0.0,3
MgEuAu2,0.0,2,0.0,3
NaAs2Pb2,0.0,2,0.0,3
O4SCu,0.0,2,0.9874,3
Si2Ho2Hg,0.0,2,0.0,3
O6MgBa2Au,0.0,2,0.0,3
AuHg2Ac,0.0,2,0.0,3
Ca3Ag5,0.0,2,0.0,3
KNa2BO3,2.7985,0,4.84242,4
PmGd3,0.0,0,0.0,2
DyAu2,0.0,0,0.0,2
CTb2,0.0,2,0.0,3
GaSnTe,0.0,2,0.0,3
Si2MoHf2,0.0,2,0.0,3
B24NaBa3,0.0,2,0.0,3
NaCaSr2,0.0,2,0.0,3
Cu2SnEr2,0.0,2,0.0,3
S4Cu4Zr,1.6345,2,1.8641,3
O6RuBa2Pu,0.0,2,0.0,3
LiS2La,2.0325,2,2.4997,3
OGeSr3,0.0,2,0.0,3
Cu2Te2Ba,0.0,2,0.0999,3
Br7TeHf3,0.0,2,0.0,3
MnGe3Ce,0.0,2,0.0,3
LiMg2Si,0.0,2,0.0,3
SrTe2Ba2,0.0,2,0.0,3
Rh5Ac,0.0,2,0.0,3
O6Na3Mg2Sb,3.198,2,3.8586,3
F3CoAg,0.0,2,0.7997,3
CGe2CeW2,0.0,2,0.0,3
K2CaSr,0.0,2,0.0,3
O6TiCoPr2,0.0,2,0.0,3
MgAlCu,0.0,0,0.0,3
YbGa2Pd,0.0,0,0.0,6
LuW2,0.0,2,0.0,3
TlCoBi,0.0,0,0.0,6
Sn2LaPt2,0.0,2,0.0,3
AlBi,0.0,0,0.0,2
Ag2CdPt,0.0,2,0.0,3
BeFeCu2,0.0,2,0.0,3
FeNi4Tb,0.0,2,0.0,3
H4Mg2Ru,0.7767,2,1.0923,3
H8MnZn2La,0.9131,2,1.3242,3
GeNbPr,0.0,2,0.0,3
Si2Mn2Ho,0.0,2,0.0,3
RbSb2Pt4,0.0,2,0.0,3
H6Na3Mn,0.0,2,0.0,3
CaAg2Pb,0.0,0,0.0,3
HGaGeSr,0.3725,2,0.6168,3
Sc2LaHg,0.0,2,0.0,3
Sc2RuPt,0.0,0,0.0,3
O4Pd2La,0.0,2,0.0,3
Si4Ca3Ag4,0.0,2,0.0,3
ZrTe2Pb,0.0,2,0.0,3
MgAlIr,0.0,2,0.0,3
Pd2Dy3Au,0.0,2,0.0,3
O6Na3Fe2Sb,0.0,2,0.0,3
Yb(HO)3,0.0,0,0.0,6
F6PdBa2,1.7175,2,2.3213,3
MnAs,0.0,0,0.0,6
NiYBi,0.2085,2,0.3523,3
FeAs2Rb2,0.0,2,0.0,3
F8InHo2,0.0,2,0.0,3
CoGa2La,0.0,2,0.0,3
C2NiGd,0.0,2,0.0,3
Li2CN2,3.7395,0,5.06557,4
Nb2O5,3.31657,4,3.12934,5
Al5CrCo,0.0,2,0.0,3
HgBr2,3.07826,4,3.59,6
NCa2Pb,0.0,2,0.0,3
Ga2PdI8,1.4176,0,1.5196,3
Cu2ZnLu,0.0,2,0.0,3
O6K2Fe2Te,0.0,2,0.0,3
SbI3Hg3,0.2689,2,0.3105,3
O4CeGd,0.0,2,0.0,3
Fe4SnTa,0.0,2,0.0,3
GaAg2,0.0,0,0.0,3
B2AgPt2,0.0,2,0.0,3
LiAg2Sb,0.0,2,0.0,3
CaSe3AgTb,1.1816,2,1.5309,3
Ni2ZnNd,0.0,2,0.0,3
SbF3,4.4396,0,5.107,4
NbAu,0.0,2,0.0,3
MgSiK2Te4,1.1846,2,1.5884,3
MnZnIr2,0.0,0,0.0,3
Sc3Ru5,0.0,2,0.0,3
O2Cl4K2Ir,0.0,2,0.0,3
Cu3Pd2La,0.0,2,0.0,3
MgZr3,0.0,0,0.0,2
Sr2Hg2Pb,0.0,2,0.0,3
V12O22,0.45861,0,1.170159,5
OCl2Se,3.0516,2,3.3973,3
Ba2Bi2O6,0.0,0,0.31847,5
NdHg,0.0,0,0.0,3
AgGdAu2,0.0,2,0.0,3
Se8O16,3.256344,0,4.658688,5
LiRhCd2,0.0,2,0.0,3
Li2YIn,0.047899999999999,0,0.0,3
Ni2La2Hg,0.0,2,0.0,3
NaSnTl2,0.0,2,0.0,3
Li2Mg2Si2Ca,0.0,2,0.0091,3
Al2AgDy,0.0,2,0.0,3
Rb2S2,1.688122,0,2.756268,5
Cl3Nd2,0.3205,2,0.5967,3
Be2VW2,0.0,2,0.0,3
SrTl,0.0,0,0.0,3
Na2Ni2F2S2O12H8,4.455021,0,5.8481,5
Si2TmAu2,0.0,2,0.0,3
NiIn2Ir,0.0,2,0.0,3
V2Co9W,0.0,2,0.0,3
PNbLu,0.0,2,0.0,3
Co3Ge2,0.0,0,0.0,2
CrAu8,0.0,2,0.0,3
Te2Np,0.0,2,0.0,3
CdTaAu2,0.0,2,0.0,3
ZnTa2Au,0.0,2,0.0,3
Si2LaCe,0.0,2,0.0,3
Te8C8F16,1.664898,0,2.508598,5
Al3Ge2Y2,0.0,2,0.0,3
Si3Ca2Pt,0.0,2,0.0,3
H4AlRb,4.6504,2,5.3515,3
Ag6As2Se6,0.729594,0,1.433043999999999,5
Cl9Br2Sb,1.6551,2,1.9888,3
CaRh4Tl,0.0,2,0.0,3
NaSe,0.8963,3,1.04294,4
Li2YSb,0.0,2,0.0,3
Ca3Tl,0.0,0,0.0,2
MnSbPu,0.0,2,0.0,3
TiI3Cs,0.0,2,0.0,3
V2Ga,0.0,2,0.0,3
LiO3Co2,0.0,2,0.0,3
NaSi6,0.0,2,0.0,3
RbInSn,0.0,2,0.0,3
K4Cu4Ga4F24,2.531008,0,4.757011,5
Co4Ge4Sm3,0.0,2,0.0,3
CuBr6Rb2Ag,0.0,2,0.0,3
AlCuNbIr,0.0,2,0.2148,3
NaTe2Hf,0.0,2,0.0,3
LiMgRh2,0.0,2,0.0,3
AlGa3Ge2Y3,0.0,2,0.0,3
B2N3Cu2Th3,0.0,2,0.0,3
Zn3DyAu2,0.0,2,0.0,3
ZnTmAu2,0.0,2,0.0,3
LiBiF4,4.8473,0,5.85941,4
Cs2Ti2Cu6Se8,1.438725,0,2.240786,5
K4ZnAs2,0.725,0,0.7628,2
Li4O8Cr3Fe,0.0,2,1.1251,3
GeInAu5,0.0,2,0.0,3
O6MgTiPu2,0.0,2,0.0,3
AsBr2Ho2,0.0,2,0.0,3
H6Mg2Mn,0.0,2,0.0,3
Li5TiAs3,0.5890999999999991,0,0.7741,3
NGaLa,0.0,2,0.0,3
Na2BaTl2,0.0,2,0.0,3
Mg2KGa2,0.0,2,0.0,3
Cu5Sb,0.0,2,0.0,3
B4CDy2,0.0,2,0.0,3
Na2AsTl,0.2613,2,0.4478,3
RhSn5La,0.0,2,0.0,3
Cl3ICs,0.5571,2,0.6045,3
Zn5Ru,0.0,2,0.0,3
GaNd2Pt2,0.0,2,0.0,3
KSe3NdHg,1.1391,2,1.481,3
Ga3PdSn2Dy3,0.0,2,0.0,3
Y5Tl3,0.0,0,0.0,3
VCoSb,0.0,0,0.0,3
NaCdIn2,0.2033,0,0.0,3
I4Cd2,2.374807,0,3.357155,5
F3NaCd,3.3832,2,4.0462,3
Li4CaAg,0.0,2,0.0,3
Ga2YPt3,0.0,2,0.0,3
MgAl5Pt,0.0,2,0.0,3
MnBrLu,0.0,2,0.0,3
K2Se3,0.6296,2,0.8992,3
TiTe,0.0,0,0.0,2
P2AuNp,0.0,2,0.0,3
AlNiPt2,0.0,0,0.0,2
SiRhCe,0.0,2,0.0,3
NaS2Sm,2.0541,2,2.5592,3
Ga6AgCe,0.0,2,0.0,3
NSnTm3,0.0,2,0.0,3
MnFeHo,0.0,2,0.0,3
K4Ag2F8,0.420153,0,2.897303,5
AlFe8Ta3,0.0,2,0.0,3
S3SrAgHo,1.5876,2,1.9894,3
TeAuPb2,0.0,2,0.0,3
NaCl6Rb2U,0.1981,2,1.1672,3
Sc3RuCd2,0.0,2,0.0,3
Sn3Bi,0.0,2,0.0,3
Se2AgAu2,0.0,2,0.0,3
Sc2GeRu3,0.0,2,0.0,3
GaGeSe3,0.5568,2,0.9,3
CrCo7,0.0,2,0.0,3
Si2Nb2Hf,0.0,2,0.0,3
K2AgSb2,0.0,2,0.0,3
TmAu3,0.0,0,0.0,2
As2Se5Pb2,0.1087,2,0.3318,3
Nb(Cl2O)2,0.0,0,0.0,6
FSeCe,0.0,2,0.0,3
P2SrRh2,0.0,2,0.0,3
RuTa2Pt,0.0,2,0.0,3
Al4ScCu,0.0,2,0.0,3
InPrIr,0.0,2,0.0,3
Cs2Mn1V2O6Cl2,2.080842,0,2.736988,5
Ni2Te3Tl,0.0,2,0.0,3
Al3FeSn2Th3,0.0,2,0.0,3
O5V3,0.0,2,0.0,3
ScRu2Sb,0.0,2,0.0,3
Ga2P4K4Na2,1.368141,0,2.093011,5
CrCuRbTe3,0.0,2,0.0,3
Be2HgTe,0.0,0,0.0,6
CSi2Co2U2,0.0,2,0.0,3
Al3CoSn2Tb3,0.0,2,0.0,3
Al2CeAu,0.0,2,0.0,3
Co2Sn3Nd3,0.0,2,0.0,3
PSc4Se3,0.0,2,0.0,3
P2Fe2Sm,0.0,2,0.0,3
CrTe2Tl,0.0,2,0.0,3
PrPt3,0.0,2,0.0,3
Sr2CaWO6,3.5269,1,3.71911,4
Zn2RhTm,0.0,2,0.0,3
Cu2Y2Pb,0.0,2,0.0,3
FeAsU,0.0,2,0.0,3
H2ZnY2,0.0,2,0.0,3
SeBrPr,2.162,2,2.6435,3
CdTe4Tl2Pb,0.0,2,0.0,3
Ru2DyHf,0.0,2,0.0,3
SrNdTl2,0.0,2,0.0,3
Zn3Ga,0.0,2,0.0,3
PZnGaSe,1.4325,2,1.9396,3
F8Na2CeHo,0.0,2,0.7286,3
MnFeAs,0.0,0,0.0,3
CaI2,3.8971,0,4.72307,4
PdI3Tl,0.0,2,0.0,3
Li8O6Nb,0.0,2,0.1715,3
Se8Ge4O24,2.679825,0,4.415756,5
Na2Al2Se4,2.210847,0,3.174374,5
B4Fe5Np2,0.0,2,0.0,3
Mg2Ga3Ir,0.0,2,0.0,3
Ga2TbTm,0.0,2,0.0,3
H7O3Br,4.0192,2,4.5348,3
Al3MnGe2Th3,0.0,2,0.0,3
GaRu2Ho2,0.0,2,0.0,3
Nb2SnAu,0.0,2,0.0,3
F3InCs,2.5538,2,3.0321,3
CaTaAlO5,3.900699999999999,0,5.11766,4
Fe3Ga2Y,0.0,2,0.0,3
S3NiLuPb,0.0,2,0.0,3
Zn2RhHf,0.0,2,0.0,3
Ge2PdIn3Ba3,0.0,2,0.0,3
Li3S8V4,0.0,2,0.0,3
W2Re,0.0,2,0.0,3
Na2PdHg,0.0,2,0.0,3
LiAl2Tc,0.0,2,0.0,6
TmPb3,0.0,0,0.0,2
In5Tm4Pt2,0.0,2,0.0,3
Al5CrLu,0.0,2,0.0,3
BeGeTh,0.0,2,0.0,3
Li2Mg2Ga2Ba,0.0,2,0.0,3
Ba6Ga4S12,2.652866999999999,0,3.6641269999999992,5
HgTlBi,0.0,2,0.0,3
ScZnIr2,0.0,0,0.0,3
O5Ba2Tb2,2.1729,2,2.5526,3
LiNO3,3.5217,3,3.95343,4
MnNi2Pr,0.0,2,0.0,3
Al5CoCe,0.0,2,0.0,3
Tl4Mo2O8,2.363924,0,3.618811,5
FeMoW2,0.0,2,0.0,3
O7CaCu2Sr2Tl,0.0,2,0.0,3
O3ZrBa,3.1093,2,3.709,3
Pd5InBi,0.0,2,0.0,3
Ge2Rh2Ba,0.0,2,0.0,3
K4Pd2As4,0.4894369999999999,0,1.40631,5
Bi2Zn4V2O12,2.830947,0,3.708214,5
HSi3,0.7492,2,1.1175,3
YPdHg,0.0,2,0.0,3
GaYAu,0.0,2,0.0,3
CSc3Pb,0.0,2,0.0,3
S3TiCuIn,0.0,2,0.0166,3
AgSnTh,0.0,2,0.0,3
PIr2,0.0,0,0.0,3
F6K3Ni,0.342,2,1.0454,3
O8AlKMo2,3.997,2,4.3609,3
ZnCd2La,0.0,2,0.0,3
Ga3RuSn2Er3,0.0,2,0.0,3
O6Sr2RuEr,0.0,2,0.679,3
Ca2Pd3Sb4,0.0,2,0.0,3
O6SiBrCs,1.4982,2,1.8953,3
O2CuRh,0.6584,2,1.1703,3
F3GeTl,3.0501,2,3.4251,3
B4CrHo,0.1925,2,0.2827,3
O4CrZn,1.8923,2,2.1204,3
Si7Fe2Dy3,0.0,2,0.0,3
MgRu2Dy3,0.0,2,0.0,3
Cu2ZnSm2,0.0,2,0.0,3
Be2CoPd,0.0,2,0.0,3
F8CaTm2,7.1866,2,7.9625,3
SeBiTh,0.0,2,0.0,3
NiCuIr2,0.0,2,0.0,3
Ca2Ge,0.2059,2,0.64277,4
Nd3Ge5,0.0,0,0.0,6
Mg3Sb,0.0,0,0.0,2
SiTiTh,0.0,2,0.0,3
Li2CO7SSn,3.6764,2,4.0712,3
S3ZrPdTl,0.0,2,0.0,3
BaNaBi,0.2355,0,0.85409,4
BeY2Rh,0.0,2,0.0,3
B4Mn5Tm2,0.0,2,0.0,3
TeBiTh2,0.0,2,0.0,3
MgCu3Se4,0.0,2,0.0,3
Mn2ThPu,0.0,2,0.0,3
H3O6NaSe2,4.1814,2,4.6092,3
LiO3Nb,3.3053,2,3.7626,3
Al4ScTi2,0.0,2,0.0,3
B4O12Sc3La,4.002,2,4.553,3
Er3Pt,0.0,2,0.0,3
GaRuHfIr,0.0,2,0.0,3
F5K2Ni,0.0,2,0.3482,3
SeLa2Ir,0.0,2,0.0,3
Al5Pd2Ba,0.0,2,0.0,3
Si2YAu,0.0,2,0.0,3
NFeNb,0.0,2,0.0,3
CuPd2Er2,0.0,2,0.0,3
Ru2SbHf,0.0,2,0.0,3
ClY2Ru,0.0,2,0.0,3
Al3RhIn2Ho3,0.0,2,0.0,3
RbTe2Pa,0.0,2,0.0,3
Br3InCs,0.6858,2,0.9711,3
SiCo3,0.0,2,0.0,3
PI2,1.926699999999999,0,1.4861,2
LiSbAu2,0.0,2,0.0,3
O2CaAsBr,3.3252,2,3.7179,3
NaRb2Au,0.0,2,0.0,3
SiGaNb6,0.0,2,0.0,3
NiSrCd3,0.0,2,0.0,3
Co10YLa,0.0,2,0.0,3
Cu2Sm3Tl3,0.0,2,0.0,3
Co3Ni2Tb,0.0,2,0.0,3
MgGa3Lu,0.0,2,0.0,3
Zn3AsBr3,1.0565,2,1.4745,3
Li2Ge2Cd2Eu,0.0,2,0.0,3
F6K2Ho,0.0,2,0.0,3
Al5CoTa,0.0,2,0.0,3
PrPtHg2,0.0,2,0.0,3
NiAs2Hf,0.0,2,0.0,3
O4S2Cu2PrBi2,0.0,2,0.0,3
Ga5Rh2Ba,0.0,2,0.0,3
O3HgPa,0.0,2,0.0,3
Ba5P4,0.9422,0,1.59346,4
H5Ba2Ir,0.3736,2,0.4288,3
Ni4RhTa,0.0,2,0.0,3
LiGe2Th2,0.0,2,0.0,3
Al4SrAg,0.0,2,0.0,3
SrLaPb4,0.0,2,0.0,3
MnRuHf2,0.0,2,0.0,3
N2SbU2,0.0,2,0.0,3
CrSe3Sn,0.0,2,0.0,3
TiTcHf2,0.0,2,0.0,3
LiCl2Br,1.4406,2,1.8814,3
ScHg,0.0,2,0.24,6
OSCl2,3.5075,2,3.9631,3
SiDy2,0.0,2,0.0,3
O4ZrBa2,3.0384,2,3.612,3
P3Np,0.0,2,0.0,3
O1Li2,4.965535,0,6.60542,5
B6Fe2Tm,0.0,2,0.0,3
H3RuTm,0.0,2,0.0,3
SrIr3,0.0,2,0.0,3
CuEu2Ir,0.0,2,0.0,3
Co2RhCe2,0.0,2,0.0,3
ZnNb2In,0.0,2,0.0,3
SiCuPt,0.0,2,0.0,3
ZnGa5Ce,0.0,2,0.0,3
NaLaAu2,0.0,0,0.0,3
Co2SnNd2,0.0,2,0.0,3
Al2SrHg2,0.0,2,0.0,3
MgGeAs2,0.5541,0,1.0411,3
NdOs,0.0,2,0.0,3
Pd2SnLu2,0.0,2,0.0,3
C2BrY2,0.0,2,0.0,3
C4Tb3Ir,0.0,2,0.0,3
K2FeSe3,0.0,2,0.0,3
H6KGaRb2,1.5916,2,2.2452,3
MgPd2Ba2,0.0,2,0.0,3
LiBeN,2.583,2,3.1755,3
ScGe2,0.0,2,0.0,3
GeRh3Np2,0.0,2,0.0,3
Sc2CoY,0.0,2,0.0,3
O3P2,3.4211,2,3.8162,3
Re4S8,1.281675,0,1.87744,5
F6Rb2Os,0.0,2,0.0,3
Zn3Au2Np,0.0,2,0.0,3
NF3Zn3,1.2037,2,1.689,3
Co3Th2,0.0,2,0.0,3
Si2GaPr2,0.0,2,0.0,3
Cr3Fe,0.0,2,0.0,3
Al3Sc2Os,0.0,2,0.0,3
BGa2Ru2Sm,0.0,2,0.0,3
RuSn2Tm6,0.0,2,0.0,3
Pr2Tl,0.0,0,0.0,2
PScRh5,0.0,2,0.0,3
B2O12K3Ta3,2.689,2,3.147,3
LiSrSb,0.576,2,0.9116,3
LiAs2Pd2Ba,0.0,2,0.0,3
LiO6MoPr2,0.0,2,0.0,3
B4ZrTb,0.0,2,0.0,3
Ti3Bi,0.0,2,0.0,3
Al2Zr2Hg,0.0,2,0.0,3
AlFe8Zr3,0.0,2,0.0,3
Ge2TbTh,0.0,2,0.0,3
NiLa2,0.0,2,0.0,3
ScRh2Sb,0.0,2,0.0,3
K2As2Tl,0.0,2,0.0,3
H3RhSm,0.0,2,0.0,3
Be13Zr,0.0,2,0.0,3
CuAsBa,0.0,2,0.0,3
RhNdTl,0.0,2,0.0,3
Ga3Tb2Ir2,0.0,2,0.0,3
PZrTh,0.0,2,0.0,3
Zn2PdTm,0.0,2,0.0,3
AgCdHf,0.0,2,0.0,3
DyAuHg,0.0,2,0.0,3
CrCoGaRu,0.0,2,0.0,3
MgSe4Y2,1.6781,2,2.1965,3
Si3Sm2Au,0.0,2,0.0,3
CoSb2,0.0,2,0.17,6
Si2Sc2Mn,0.0,2,0.0,3
Zr2Pd2In,0.0,2,0.0,3
MgZnTb,0.0,2,0.0,3
NF6KCs2,3.0594,2,3.3968,3
COAlSm,0.4039,2,0.6669,3
Sb2LaIr2,0.0,2,0.0,3
Mg2In2Pr,0.0,2,0.0,3
RuSb2Tb,0.0,2,0.0,3
S3KZnHo,2.4874,2,2.9486,3
LiMnZnGa,0.0,2,0.0,3
N2BaPa,0.0,2,0.0,3
LiMgSn2,0.4925,0,0.0,3
TaOs3,0.0,0,0.0,3
O6CuTeBa2,0.0,2,0.3165,3
Te2HfTl,0.0,2,0.0,3
Cs2AgSbS4,1.4883,0,2.1679899999999996,4
InF3,4.0226,0,5.60087,4
PdPrPb,0.0,2,0.0,3
Ga3Hf2,0.0,2,0.0,3
Si3Ca2Zn6,0.0,2,0.0,3
K6Mo2S8O2H2,1.900777999999999,0,2.773133999999999,5
SiKCu2,0.0,2,0.0,3
ZnSeSr2,0.0,2,0.0,3
Mn2BrTb2,0.0,2,0.0,3
GaY2Ir2,0.0,2,0.0,3
NiAu3,0.0,2,0.0,3
Y4V4O12,1.64674,0,2.581692,5
CuAgPu2,0.0,2,0.0,3
CoBr6Te2,0.7172,2,1.0036,3
KAu4Pb,0.0,2,0.0,3
O6FeBa2Ho,0.236,2,0.6432,3
CeEr,0.0,2,0.0,3
Fe4ZrSb,0.0,2,0.0,3
Ga2RhHf6,0.0,2,0.0,3
O6Mn3Te,0.0,2,0.0,3
O3Sr2Cs2,2.1377,2,2.6512,3
H5B3N3,4.3415,2,4.8271,3
LiLu2Ir,0.0,0,0.0,3
MgCdHo,0.0,2,0.0,3
NiAs2Mo,0.0,2,0.0,3
SiCa2Co,0.0,2,0.0,3
Cd2LaTl,0.0,2,0.0,3
NBrNp,0.0,2,0.0,3
N2LaPr,0.0,2,0.1903,3
NiBi3,0.0,0,0.0,2
CaAs2Ir2,0.0,2,0.0,3
PmEuHg2,0.0,0,0.0,3
ZnSrBi2,0.0,2,0.0,3
CSi2W2Pu,0.0,2,0.0,3
KYHg2,0.0,2,0.0,3
CoNi5As,0.0,2,0.0,3
O6Sr2RhOs,0.0,2,0.0239,3
Si2Sc2Os,0.0,2,0.0,3
SiTiCe,0.0,2,0.0,3
Nd3Tb,0.0,2,0.0,3
NO2Rb,2.2592,2,2.7384,3
GeRuNd,0.0,2,0.0,3
Ba3Cl6,4.493999,0,5.821614,5
SiSrPt,0.0,2,0.0,3
Li2GaY,0.0,2,0.0,3
Tc2WPu,0.0,2,0.0,3
MnNi4Pr,0.0,2,0.0,3
H2O7SrNb2,1.597,2,2.0608,3
LiN3Mn2,0.0,2,0.0,3
PNiTa2,0.0,2,0.0,3
Sc3PdIr2,0.0,2,0.0,3
Al6PdBa,0.0,2,0.0,3
C2RhEu,0.0,2,0.0,3
AlFeU,0.0,2,0.0,3
NbPt2,0.0,2,0.0,6
LiDyHg2,0.0,0,0.0,2
O3AsAg,0.2626,2,0.6778,3
As2Pt,0.314,2,0.425,3
Ga3Ge2Ho3Os,0.0,2,0.0,3
B6Mn2Tm,0.0,2,0.0,3
GaCdHo2,0.0,2,0.0,3
NaCrSe2,0.780799999999999,0,0.7029,2
Li3Pd,0.0,2,0.0,3
